,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD,type,color
10254,2018-11-10 05-AM,ETHUSD,210.22,210.71,210.22,210.71,40.27,8485.24,Rise,2
10255,2018-11-10 04-AM,ETHUSD,209.3,210.22,208.92,210.22,13.9,2911.28,Fall,0
10256,2018-11-10 03-AM,ETHUSD,209.41,209.54,208.95,209.3,33.25,6953.74,Fall,0
10257,2018-11-10 02-AM,ETHUSD,209.19,209.41,209.19,209.41,3.02,631.81,Rise,2
10258,2018-11-10 01-AM,ETHUSD,208.34,209.19,208.25,209.19,11.8,2462.28,Fall,0
10259,2018-11-10 12-AM,ETHUSD,208.71,208.71,208.3,208.34,3.98,828.84,Fall,0
10260,2018-11-09 11-PM,ETHUSD,208.59,208.93,208.22,208.71,62.49,13028.57,Rise,2
10261,2018-11-09 10-PM,ETHUSD,207.78,208.59,207.05,208.59,19.09,3972.73,Fall,0
10262,2018-11-09 09-PM,ETHUSD,207.82,207.82,206.4,207.78,47.83,9913.67,Fall,0
10263,2018-11-09 08-PM,ETHUSD,207.91,208.87,207.82,207.82,31.4,6544.99,Rise,2
10264,2018-11-09 07-PM,ETHUSD,207.89,208.07,207.56,207.91,7.5,1558.35,Rise,2
10265,2018-11-09 06-PM,ETHUSD,208.96,209.02,207.89,207.89,9.4,1958.93,Fall,0
10266,2018-11-09 05-PM,ETHUSD,208.73,209.52,208.54,208.96,29.75,6209.41,Rise,2
10267,2018-11-09 04-PM,ETHUSD,208.98,209.31,208.42,208.73,55.53,11588.17,Fall,0
10268,2018-11-09 03-PM,ETHUSD,208.1,209.31,208.03,208.98,171.65,35804.19,Rise,2
10269,2018-11-09 02-PM,ETHUSD,209.0,209.0,207.76,208.1,6.71,1397.95,Fall,0
10270,2018-11-09 01-PM,ETHUSD,209.26,209.26,207.36,209.0,31.16,6498.22,Rise,2
10271,2018-11-09 12-PM,ETHUSD,209.3,209.8,209.26,209.26,25.25,5297.7,Rise,2
10272,2018-11-09 11-AM,ETHUSD,209.62,209.62,209.3,209.3,4.19,876.93,Rise,2
10273,2018-11-09 10-AM,ETHUSD,209.41,209.62,208.88,209.62,2.5,523.87,Rise,2
10274,2018-11-09 09-AM,ETHUSD,211.74,211.74,208.36,209.41,337.53,71082.96,Fall,0
10275,2018-11-09 08-AM,ETHUSD,211.42,212.66,211.42,211.74,45.91,9724.56,Rise,2
10276,2018-11-09 07-AM,ETHUSD,211.19,211.48,211.19,211.42,1.16,245.58,Fall,0
10277,2018-11-09 06-AM,ETHUSD,211.19,211.19,211.19,211.19,0.0,0.0,Fall,0
10278,2018-11-09 05-AM,ETHUSD,211.79,211.79,211.19,211.19,1.21,254.49,Stag,1
10279,2018-11-09 04-AM,ETHUSD,211.08,211.79,211.08,211.79,0.303,64.17,Rise,2
10280,2018-11-09 03-AM,ETHUSD,211.0,211.77,211.0,211.08,13.31,2813.2,Fall,0
10281,2018-11-09 02-AM,ETHUSD,211.0,211.61,211.0,211.0,44.51,9395.12,Fall,0
10282,2018-11-09 01-AM,ETHUSD,211.56,211.56,211.0,211.0,8.33,1756.96,Stag,1
10283,2018-11-09 12-AM,ETHUSD,210.41,211.56,210.41,211.56,17.37,3670.99,Rise,2
10284,2018-11-08 11-PM,ETHUSD,211.0,211.71,210.41,210.41,38.88,8210.31,Fall,0
10285,2018-11-08 10-PM,ETHUSD,212.3,212.3,211.0,211.0,7.99,1687.76,Rise,2
10286,2018-11-08 09-PM,ETHUSD,212.77,213.57,212.3,212.3,19.03,4047.94,Rise,2
10287,2018-11-08 08-PM,ETHUSD,212.57,213.61,212.57,212.77,5.75,1226.04,Rise,2
10288,2018-11-08 07-PM,ETHUSD,211.35,212.66,211.35,212.57,39.66,8418.85,Fall,0
10289,2018-11-08 06-PM,ETHUSD,211.0,212.04,211.0,211.35,107.8,22790.74,Fall,0
10290,2018-11-08 05-PM,ETHUSD,211.4,211.66,211.0,211.0,41.87,8838.83,Fall,0
10291,2018-11-08 04-PM,ETHUSD,213.25,213.25,211.0,211.4,880.68,187504.41,Rise,2
10292,2018-11-08 03-PM,ETHUSD,214.89,215.62,213.25,213.25,1080.04,230445.13,Rise,2
10293,2018-11-08 02-PM,ETHUSD,214.69,214.99,214.11,214.89,11.49,2465.12,Rise,2
10294,2018-11-08 01-PM,ETHUSD,214.06,214.94,213.42,214.69,263.29,56531.06,Fall,0
10295,2018-11-08 12-PM,ETHUSD,213.25,214.06,212.44,214.06,11.25,2397.54,Fall,0
10296,2018-11-08 11-AM,ETHUSD,213.63,214.02,212.76,213.25,56.27,12000.31,Fall,0
10297,2018-11-08 10-AM,ETHUSD,213.63,213.76,213.59,213.63,15.73,3362.49,Rise,2
10298,2018-11-08 09-AM,ETHUSD,212.96,213.63,212.61,213.63,13.75,2929.12,Stag,1
10299,2018-11-08 08-AM,ETHUSD,212.22,213.89,212.22,212.96,54.1,11533.08,Fall,0
10300,2018-11-08 07-AM,ETHUSD,212.88,212.88,212.01,212.22,85.97,18253.91,Fall,0
10301,2018-11-08 06-AM,ETHUSD,213.0,213.0,212.26,212.88,36.08,7682.84,Rise,2
10302,2018-11-08 05-AM,ETHUSD,213.23,213.5,213.0,213.0,19.43,4142.41,Rise,2
10303,2018-11-08 04-AM,ETHUSD,212.56,213.38,212.12,213.23,28.55,6067.06,Rise,2
10304,2018-11-08 03-AM,ETHUSD,214.04,214.04,212.56,212.56,78.51,16710.37,Fall,0
10305,2018-11-08 02-AM,ETHUSD,216.87,216.93,213.25,214.04,375.5,80855.51,Rise,2
10306,2018-11-08 01-AM,ETHUSD,217.99,217.99,216.87,216.87,35.94,7820.02,Rise,2
10307,2018-11-08 12-AM,ETHUSD,216.0,217.99,216.0,217.99,6.56,1425.96,Rise,2
10308,2018-11-07 11-PM,ETHUSD,216.5,216.55,216.0,216.0,151.21,32663.95,Fall,0
10309,2018-11-07 10-PM,ETHUSD,216.5,216.5,216.5,216.5,9.75,2111.2,Rise,2
10310,2018-11-07 09-PM,ETHUSD,216.43,216.5,215.85,216.5,12.08,2615.55,Stag,1
10311,2018-11-07 08-PM,ETHUSD,217.19,217.37,216.43,216.43,23.73,5150.61,Fall,0
10312,2018-11-07 07-PM,ETHUSD,217.37,217.4,217.19,217.19,3.48,756.08,Rise,2
10313,2018-11-07 06-PM,ETHUSD,218.06,218.06,217.15,217.37,10.19,2212.9,Rise,2
10314,2018-11-07 05-PM,ETHUSD,216.85,218.06,216.51,218.06,18.61,4038.52,Rise,2
10315,2018-11-07 04-PM,ETHUSD,215.98,216.88,215.88,216.85,12.25,2650.72,Fall,0
10316,2018-11-07 03-PM,ETHUSD,217.0,217.0,215.19,215.98,81.61,17638.21,Fall,0
10317,2018-11-07 02-PM,ETHUSD,218.91,218.91,215.81,217.0,83.75,18174.18,Rise,2
10318,2018-11-07 01-PM,ETHUSD,217.9,219.13,217.9,218.91,34.77,7607.12,Rise,2
10319,2018-11-07 12-PM,ETHUSD,218.82,218.82,217.64,217.9,21.64,4719.32,Fall,0
10320,2018-11-07 11-AM,ETHUSD,218.07,218.82,217.46,218.82,57.53,12547.72,Rise,2
10321,2018-11-07 10-AM,ETHUSD,219.74,219.74,217.71,218.07,16.84,3673.95,Fall,0
10322,2018-11-07 09-AM,ETHUSD,219.92,221.24,219.47,219.74,7.99,1759.69,Rise,2
10323,2018-11-07 08-AM,ETHUSD,218.4,221.24,218.4,219.92,82.39,18134.1,Rise,2
10324,2018-11-07 07-AM,ETHUSD,216.98,218.59,216.98,218.4,52.45,11448.05,Fall,0
10325,2018-11-07 06-AM,ETHUSD,217.8,217.8,216.17,216.98,62.14,13446.83,Fall,0
10326,2018-11-07 05-AM,ETHUSD,219.34,219.34,217.8,217.8,10.47,2281.06,Rise,2
10327,2018-11-07 04-AM,ETHUSD,219.79,219.96,219.34,219.34,11.42,2509.8,Rise,2
10328,2018-11-07 03-AM,ETHUSD,219.25,220.17,219.05,219.79,19.93,4374.39,Rise,2
10329,2018-11-07 02-AM,ETHUSD,219.8,220.79,219.25,219.25,18.84,4145.55,Fall,0
10330,2018-11-07 01-AM,ETHUSD,219.5,220.26,219.48,219.8,18.41,4044.88,Rise,2
10331,2018-11-07 12-AM,ETHUSD,218.95,222.79,218.6,219.5,115.39,25428.92,Fall,0
10332,2018-11-06 11-PM,ETHUSD,218.33,218.95,217.66,218.95,6.83,1488.29,Fall,0
10333,2018-11-06 10-PM,ETHUSD,215.41,219.0,215.41,218.33,193.27,42076.25,Fall,0
10334,2018-11-06 09-PM,ETHUSD,214.07,215.41,214.07,215.41,31.1,6685.98,Fall,0
10335,2018-11-06 08-PM,ETHUSD,212.77,215.49,212.77,214.07,62.12,13327.67,Fall,0
10336,2018-11-06 07-PM,ETHUSD,215.0,215.0,212.77,212.77,13.54,2893.32,Fall,0
10337,2018-11-06 06-PM,ETHUSD,214.7,215.0,213.98,215.0,93.9,20122.3,Rise,2
10338,2018-11-06 05-PM,ETHUSD,214.0,214.8,213.74,214.7,370.98,79362.43,Fall,0
10339,2018-11-06 04-PM,ETHUSD,215.0,215.0,214.0,214.0,38.87,8333.06,Fall,0
10340,2018-11-06 03-PM,ETHUSD,214.0,216.6,214.0,215.0,6.62,1424.19,Rise,2
10341,2018-11-06 02-PM,ETHUSD,214.28,215.25,214.0,214.0,220.07,47236.66,Fall,0
10342,2018-11-06 01-PM,ETHUSD,213.14,215.11,213.14,214.28,124.79,26744.62,Rise,2
10343,2018-11-06 12-PM,ETHUSD,211.75,213.14,211.75,213.14,80.68,17181.55,Fall,0
10344,2018-11-06 11-AM,ETHUSD,211.5,211.84,210.96,211.75,124.57,26352.54,Fall,0
10345,2018-11-06 10-AM,ETHUSD,214.91,215.42,211.37,211.5,246.84,52771.27,Fall,0
10346,2018-11-06 09-AM,ETHUSD,211.5,214.91,211.41,214.91,270.81,57722.21,Rise,2
10347,2018-11-06 08-AM,ETHUSD,209.94,212.0,209.5,211.5,65.59,13863.27,Fall,0
10348,2018-11-06 07-AM,ETHUSD,210.0,210.16,209.93,209.94,28.53,5995.5,Fall,0
10349,2018-11-06 06-AM,ETHUSD,208.41,210.0,208.09,210.0,13.27,2778.25,Rise,2
10350,2018-11-06 05-AM,ETHUSD,207.91,208.44,207.91,208.41,13.27,2765.16,Fall,0
10351,2018-11-06 04-AM,ETHUSD,207.5,207.91,207.5,207.91,9.38,1950.46,Fall,0
10352,2018-11-06 03-AM,ETHUSD,208.88,208.88,207.3,207.5,21.39,4436.52,Fall,0
10353,2018-11-06 02-AM,ETHUSD,208.75,208.97,208.73,208.88,322.09,67280.91,Rise,2
10354,2018-11-06 01-AM,ETHUSD,209.07,209.07,208.56,208.75,4.57,953.64,Fall,0
10355,2018-11-06 12-AM,ETHUSD,208.55,209.07,208.55,209.07,4.16,869.19,Rise,2
10356,2018-11-05 11-PM,ETHUSD,207.11,208.55,207.11,208.55,0.1,20.85,Fall,0
10357,2018-11-05 10-PM,ETHUSD,207.11,207.11,207.1,207.11,11.67,2416.33,Fall,0
10358,2018-11-05 09-PM,ETHUSD,206.82,207.24,206.82,207.11,7.21,1492.3,Stag,1
10359,2018-11-05 08-PM,ETHUSD,206.63,206.82,206.39,206.82,1.2,248.47,Fall,0
10360,2018-11-05 07-PM,ETHUSD,206.5,206.63,205.92,206.63,25.54,5263.8,Fall,0
10361,2018-11-05 06-PM,ETHUSD,206.0,206.63,205.3,206.5,112.45,23149.69,Fall,0
10362,2018-11-05 05-PM,ETHUSD,209.23,209.23,205.76,206.0,18.47,3831.88,Fall,0
10363,2018-11-05 04-PM,ETHUSD,209.82,209.82,208.57,209.23,2.01,420.79,Rise,2
10364,2018-11-05 03-PM,ETHUSD,209.81,209.95,209.32,209.82,3.84,805.81,Rise,2
10365,2018-11-05 02-PM,ETHUSD,209.76,210.0,209.15,209.81,90.38,18929.66,Fall,0
10366,2018-11-05 01-PM,ETHUSD,207.8,211.1,207.8,209.76,9.59,2007.84,Fall,0
10367,2018-11-05 12-PM,ETHUSD,207.83,207.83,207.62,207.8,8.15,1693.74,Fall,0
10368,2018-11-05 11-AM,ETHUSD,208.21,208.21,207.34,207.83,9.02,1874.84,Rise,2
10369,2018-11-05 10-AM,ETHUSD,207.97,208.21,207.97,208.21,8.03,1670.79,Rise,2
10370,2018-11-05 09-AM,ETHUSD,207.29,207.97,207.29,207.97,1.2,249.71,Fall,0
10371,2018-11-05 08-AM,ETHUSD,209.08,209.08,207.29,207.29,3.62,750.84,Fall,0
10372,2018-11-05 07-AM,ETHUSD,208.52,209.1,208.52,209.08,23.49,4905.01,Rise,2
10373,2018-11-05 06-AM,ETHUSD,206.95,208.52,206.95,208.52,7.61,1579.92,Fall,0
10374,2018-11-05 05-AM,ETHUSD,207.18,207.48,206.95,206.95,1.36,280.88,Fall,0
10375,2018-11-05 04-AM,ETHUSD,208.04,208.04,207.18,207.18,0.13,26.93,Rise,2
10376,2018-11-05 03-AM,ETHUSD,208.0,208.04,208.0,208.04,0.7323,152.36,Rise,2
10377,2018-11-05 02-AM,ETHUSD,207.03,208.0,207.03,208.0,7.86,1633.93,Fall,0
10378,2018-11-05 01-AM,ETHUSD,210.07,210.4,207.03,207.03,80.43,16814.78,Fall,0
10379,2018-11-05 12-AM,ETHUSD,210.73,210.74,209.72,210.07,13.7,2881.17,Rise,2
10380,2018-11-04 11-PM,ETHUSD,210.08,211.47,209.8,210.73,269.35,56828.2,Rise,2
10381,2018-11-04 10-PM,ETHUSD,210.85,210.85,210.08,210.08,0.8,168.06,Fall,0
10382,2018-11-04 09-PM,ETHUSD,209.7,210.85,209.53,210.85,35.2,7403.85,Rise,2
10383,2018-11-04 08-PM,ETHUSD,211.07,212.05,209.58,209.7,23.25,4900.79,Fall,0
10384,2018-11-04 07-PM,ETHUSD,212.64,213.88,211.07,211.07,79.68,16848.97,Rise,2
10385,2018-11-04 06-PM,ETHUSD,204.75,217.03,204.75,212.64,2108.23,440227.8,Rise,2
10386,2018-11-04 05-PM,ETHUSD,204.34,204.75,204.02,204.75,9.44,1930.77,Fall,0
10387,2018-11-04 04-PM,ETHUSD,205.22,205.22,203.7,204.34,10.67,2177.85,Fall,0
10388,2018-11-04 03-PM,ETHUSD,200.68,205.22,200.68,205.22,234.22,47772.77,Rise,2
10389,2018-11-04 02-PM,ETHUSD,201.29,201.29,199.6,200.68,379.15,75765.16,Fall,0
10390,2018-11-04 01-PM,ETHUSD,200.36,201.36,200.06,201.29,44.17,8874.91,Rise,2
10391,2018-11-04 12-PM,ETHUSD,199.57,200.51,199.57,200.36,5.32,1064.65,Fall,0
10392,2018-11-04 11-AM,ETHUSD,199.57,199.57,199.57,199.57,0.0,0.0,Fall,0
10393,2018-11-04 10-AM,ETHUSD,200.34,200.34,199.57,199.57,25.07,5008.57,Stag,1
10394,2018-11-04 09-AM,ETHUSD,200.11,200.34,199.9,200.34,21.63,4332.47,Rise,2
10395,2018-11-04 08-AM,ETHUSD,199.99,200.41,199.94,200.11,13.03,2610.52,Fall,0
10396,2018-11-04 07-AM,ETHUSD,199.76,200.13,199.76,199.99,5.43,1085.97,Fall,0
10397,2018-11-04 06-AM,ETHUSD,198.28,201.73,198.28,199.76,97.76,19608.55,Fall,0
10398,2018-11-04 05-AM,ETHUSD,198.28,198.28,198.28,198.28,0.0,0.0,Fall,0
10399,2018-11-04 04-AM,ETHUSD,198.28,198.28,198.28,198.28,0.0,0.0,Stag,1
10400,2018-11-04 03-AM,ETHUSD,198.28,198.28,198.28,198.28,0.0,0.0,Stag,1
10401,2018-11-04 02-AM,ETHUSD,198.87,198.87,198.28,198.28,10.4,2064.85,Stag,1
10402,2018-11-04 01-AM,ETHUSD,199.08,199.08,198.28,198.87,0.7599,150.96,Rise,2
10403,2018-11-04 12-AM,ETHUSD,199.08,199.08,199.08,199.08,0.0,0.0,Rise,2
10404,2018-11-03 11-PM,ETHUSD,199.08,199.08,199.08,199.08,0.0,0.0,Stag,1
10405,2018-11-03 10-PM,ETHUSD,199.06,199.08,199.06,199.08,0.09459,18.83,Stag,1
10406,2018-11-03 09-PM,ETHUSD,199.54,199.54,199.01,199.06,5.02,998.29,Fall,0
10407,2018-11-03 08-PM,ETHUSD,198.92,199.54,198.92,199.54,9.47,1885.91,Rise,2
10408,2018-11-03 07-PM,ETHUSD,198.26,198.92,198.26,198.92,19.55,3887.61,Fall,0
10409,2018-11-03 06-PM,ETHUSD,198.98,198.98,198.26,198.26,27.32,5416.61,Fall,0
10410,2018-11-03 05-PM,ETHUSD,198.98,198.98,198.98,198.98,0.0,0.0,Rise,2
10411,2018-11-03 04-PM,ETHUSD,198.3,198.98,198.3,198.98,12.97,2578.58,Stag,1
10412,2018-11-03 03-PM,ETHUSD,198.29,198.3,198.29,198.3,15.97,3166.8,Fall,0
10413,2018-11-03 02-PM,ETHUSD,198.3,198.3,198.29,198.29,5.18,1027.23,Fall,0
10414,2018-11-03 01-PM,ETHUSD,198.48,198.48,198.3,198.3,0.05097,10.11,Rise,2
10415,2018-11-03 12-PM,ETHUSD,198.48,198.48,198.48,198.48,0.0,0.0,Rise,2
10416,2018-11-03 11-AM,ETHUSD,198.48,198.48,198.48,198.48,0.0,0.0,Stag,1
10417,2018-11-03 10-AM,ETHUSD,198.5,198.5,198.48,198.48,3.37,668.55,Stag,1
10418,2018-11-03 09-AM,ETHUSD,199.32,199.32,197.84,198.5,139.58,27755.15,Rise,2
10419,2018-11-03 08-AM,ETHUSD,199.32,199.32,199.32,199.32,0.0,0.0,Rise,2
10420,2018-11-03 07-AM,ETHUSD,199.26,199.64,198.95,199.32,111.64,22269.62,Stag,1
10421,2018-11-03 06-AM,ETHUSD,199.14,199.26,198.99,199.26,1.59,316.06,Fall,0
10422,2018-11-03 05-AM,ETHUSD,199.14,199.27,199.14,199.14,0.2942,58.59,Fall,0
10423,2018-11-03 04-AM,ETHUSD,199.26,199.26,199.14,199.14,2.21,440.1,Stag,1
10424,2018-11-03 03-AM,ETHUSD,199.1,199.26,199.1,199.26,0.1002,19.96,Rise,2
10425,2018-11-03 02-AM,ETHUSD,199.1,199.1,199.1,199.1,0.0,0.0,Fall,0
10426,2018-11-03 01-AM,ETHUSD,199.7,199.7,199.1,199.1,0.25,49.78,Stag,1
10427,2018-11-03 12-AM,ETHUSD,199.97,199.97,199.7,199.7,1.27,254.36,Rise,2
10428,2018-11-02 11-PM,ETHUSD,199.41,199.97,199.41,199.97,2.1,419.05,Rise,2
10429,2018-11-02 10-PM,ETHUSD,200.19,200.19,199.41,199.41,8.26,1648.86,Fall,0
10430,2018-11-02 09-PM,ETHUSD,199.93,200.19,199.93,200.19,0.4058,81.23,Rise,2
10431,2018-11-02 08-PM,ETHUSD,200.5,200.5,199.93,199.93,17.96,3592.86,Fall,0
10432,2018-11-02 07-PM,ETHUSD,200.1,200.5,200.1,200.5,66.69,13349.43,Rise,2
10433,2018-11-02 06-PM,ETHUSD,200.21,200.21,200.0,200.1,3.0,600.2,Fall,0
10434,2018-11-02 05-PM,ETHUSD,199.39,200.21,199.17,200.21,34.06,6789.59,Rise,2
10435,2018-11-02 04-PM,ETHUSD,199.92,200.41,199.39,199.39,28.46,5698.24,Fall,0
10436,2018-11-02 03-PM,ETHUSD,199.27,201.29,199.27,199.92,46.28,9257.66,Rise,2
10437,2018-11-02 02-PM,ETHUSD,199.64,199.64,199.12,199.27,40.74,8114.31,Fall,0
10438,2018-11-02 01-PM,ETHUSD,198.46,200.0,198.46,199.64,79.12,15809.59,Rise,2
10439,2018-11-02 12-PM,ETHUSD,198.25,198.46,198.25,198.46,1.51,299.25,Fall,0
10440,2018-11-02 11-AM,ETHUSD,198.22,198.25,198.22,198.25,0.4342,86.09,Fall,0
10441,2018-11-02 10-AM,ETHUSD,198.46,198.46,197.63,198.22,5.4,1068.82,Fall,0
10442,2018-11-02 09-AM,ETHUSD,198.46,198.46,198.46,198.46,0.0,0.0,Rise,2
10443,2018-11-02 08-AM,ETHUSD,198.68,198.68,198.11,198.46,18.09,3589.71,Stag,1
10444,2018-11-02 07-AM,ETHUSD,198.68,198.68,198.68,198.68,0.0,0.0,Rise,2
10445,2018-11-02 06-AM,ETHUSD,198.24,198.68,198.24,198.68,3.72,738.38,Stag,1
10446,2018-11-02 05-AM,ETHUSD,198.08,198.24,198.08,198.24,1.58,312.79,Fall,0
10447,2018-11-02 04-AM,ETHUSD,199.0,199.0,198.08,198.08,101.97,20212.13,Fall,0
10448,2018-11-02 03-AM,ETHUSD,198.83,199.0,198.83,199.0,0.7567,150.55,Rise,2
10449,2018-11-02 02-AM,ETHUSD,198.83,198.83,198.83,198.83,1.06,209.95,Fall,0
10450,2018-11-02 01-AM,ETHUSD,199.2,199.62,198.83,198.83,221.42,44113.96,Stag,1
10451,2018-11-02 12-AM,ETHUSD,198.12,199.2,198.12,199.2,36.02,7162.36,Rise,2
10452,2018-11-01 11-PM,ETHUSD,197.86,198.12,197.86,198.12,3.8,752.32,Fall,0
10453,2018-11-01 10-PM,ETHUSD,197.69,198.01,197.69,197.86,56.23,11131.38,Fall,0
10454,2018-11-01 09-PM,ETHUSD,197.61,198.55,196.65,197.69,125.65,24765.5,Fall,0
10455,2018-11-01 08-PM,ETHUSD,197.18,197.82,196.65,197.61,26.73,5280.63,Fall,0
10456,2018-11-01 07-PM,ETHUSD,196.38,197.38,196.38,197.18,28.52,5624.65,Fall,0
10457,2018-11-01 06-PM,ETHUSD,196.5,196.57,196.38,196.38,5.0,982.7,Fall,0
10458,2018-11-01 05-PM,ETHUSD,196.5,196.93,196.5,196.5,5.78,1135.71,Rise,2
10459,2018-11-01 04-PM,ETHUSD,196.71,196.71,196.5,196.5,1.44,282.31,Stag,1
10460,2018-11-01 03-PM,ETHUSD,196.32,196.71,196.21,196.71,0.7571,148.79,Rise,2
10461,2018-11-01 02-PM,ETHUSD,197.0,197.0,196.0,196.32,12.6,2476.99,Fall,0
10462,2018-11-01 01-PM,ETHUSD,196.86,197.0,196.74,197.0,0.7546,148.57,Rise,2
10463,2018-11-01 12-PM,ETHUSD,196.42,196.86,196.42,196.86,2.62,515.78,Fall,0
10464,2018-11-01 11-AM,ETHUSD,197.2,197.2,196.42,196.42,1.6,314.55,Fall,0
10465,2018-11-01 10-AM,ETHUSD,196.69,197.2,196.62,197.2,57.59,11354.83,Rise,2
10466,2018-11-01 09-AM,ETHUSD,197.04,197.12,196.69,196.69,7.44,1466.57,Fall,0
10467,2018-11-01 08-AM,ETHUSD,196.86,197.42,196.86,197.04,13.48,2657.97,Rise,2
10468,2018-11-01 07-AM,ETHUSD,196.26,196.92,196.26,196.86,16.99,3343.31,Fall,0
10469,2018-11-01 06-AM,ETHUSD,196.14,196.55,196.14,196.26,3.48,683.69,Fall,0
10470,2018-11-01 05-AM,ETHUSD,195.97,196.14,195.97,196.14,0.1,19.61,Fall,0
10471,2018-11-01 04-AM,ETHUSD,196.54,196.54,195.96,195.97,8.56,1677.46,Fall,0
10472,2018-11-01 03-AM,ETHUSD,196.8,196.8,196.22,196.54,3.39,666.08,Rise,2
10473,2018-11-01 02-AM,ETHUSD,196.52,196.8,196.52,196.8,0.5660000000000001,111.38,Rise,2
10474,2018-11-01 01-AM,ETHUSD,196.7,196.7,196.52,196.52,1.46,286.71,Fall,0
10475,2018-11-01 12-AM,ETHUSD,196.3,197.13,196.3,196.7,17.44,3434.1,Rise,2
10476,2018-10-31 11-PM,ETHUSD,196.66,197.01,196.3,196.3,4.01,788.86,Fall,0
10477,2018-10-31 10-PM,ETHUSD,196.0,196.66,196.0,196.66,128.54,25229.66,Rise,2
10478,2018-10-31 09-PM,ETHUSD,196.08,196.4,195.96,196.0,32.54,6380.86,Fall,0
10479,2018-10-31 08-PM,ETHUSD,195.96,196.67,195.96,196.08,8.19,1610.05,Rise,2
10480,2018-10-31 07-PM,ETHUSD,196.07,196.07,195.96,195.96,0.8559,167.73,Fall,0
10481,2018-10-31 06-PM,ETHUSD,195.96,196.54,195.96,196.07,7.1,1393.08,Rise,2
10482,2018-10-31 05-PM,ETHUSD,196.5,196.79,195.96,195.96,24.91,4893.69,Fall,0
10483,2018-10-31 04-PM,ETHUSD,197.14,197.15,196.3,196.5,50.29,9880.86,Rise,2
10484,2018-10-31 03-PM,ETHUSD,192.69,199.47,192.27,197.14,119.08,23332.61,Rise,2
10485,2018-10-31 02-PM,ETHUSD,194.95,194.95,192.36,192.69,32.6,6293.73,Fall,0
10486,2018-10-31 01-PM,ETHUSD,194.84,195.14,194.16,194.95,67.1,13073.23,Rise,2
10487,2018-10-31 12-PM,ETHUSD,194.83,195.33,194.83,194.84,4.51,878.83,Fall,0
10488,2018-10-31 11-AM,ETHUSD,195.34,195.34,194.76,194.83,6.88,1342.34,Fall,0
10489,2018-10-31 10-AM,ETHUSD,194.64,195.34,194.63,195.34,11.14,2174.43,Rise,2
10490,2018-10-31 09-AM,ETHUSD,194.5,194.64,194.5,194.64,0.7029,136.81,Fall,0
10491,2018-10-31 08-AM,ETHUSD,194.92,194.99,194.5,194.5,5.27,1025.48,Fall,0
10492,2018-10-31 07-AM,ETHUSD,194.92,194.92,194.92,194.92,0.0,0.0,Rise,2
10493,2018-10-31 06-AM,ETHUSD,195.52,195.52,194.57,194.92,8.46,1648.66,Stag,1
10494,2018-10-31 05-AM,ETHUSD,195.26,195.52,195.26,195.52,2.07,403.83,Rise,2
10495,2018-10-31 04-AM,ETHUSD,195.26,195.26,195.26,195.26,0.0,0.0,Fall,0
10496,2018-10-31 03-AM,ETHUSD,195.61,195.78,195.26,195.26,7.95,1556.48,Stag,1
10497,2018-10-31 02-AM,ETHUSD,195.61,195.61,195.61,195.61,0.0,0.0,Rise,2
10498,2018-10-31 01-AM,ETHUSD,195.8,195.8,195.03,195.61,14.42,2813.99,Stag,1
10499,2018-10-31 12-AM,ETHUSD,195.41,195.92,195.41,195.8,17.83,3489.5,Rise,2
10500,2018-10-30 11-PM,ETHUSD,195.77,196.25,195.29,195.41,11.21,2195.36,Fall,0
10501,2018-10-30 10-PM,ETHUSD,194.47,195.77,194.23,195.77,51.0,9918.72,Rise,2
10502,2018-10-30 09-PM,ETHUSD,194.05,194.83,194.05,194.47,6.8,1321.97,Fall,0
10503,2018-10-30 08-PM,ETHUSD,193.86,194.05,193.86,194.05,19.42,3768.49,Fall,0
10504,2018-10-30 07-PM,ETHUSD,193.04,194.0,193.04,193.86,58.43,11329.19,Fall,0
10505,2018-10-30 06-PM,ETHUSD,194.81,194.81,193.04,193.04,9.83,1897.99,Fall,0
10506,2018-10-30 05-PM,ETHUSD,194.96,194.96,194.81,194.81,0.3636,70.83,Rise,2
10507,2018-10-30 04-PM,ETHUSD,194.71,194.96,194.0,194.96,27.6,5375.31,Rise,2
10508,2018-10-30 03-PM,ETHUSD,194.16,194.76,194.16,194.71,3.13,609.8,Fall,0
10509,2018-10-30 02-PM,ETHUSD,194.63,194.9,194.16,194.16,101.02,19626.97,Fall,0
10510,2018-10-30 01-PM,ETHUSD,194.03,194.63,194.03,194.63,3.67,713.36,Rise,2
10511,2018-10-30 12-PM,ETHUSD,194.06,194.59,194.03,194.03,76.11,14787.96,Fall,0
10512,2018-10-30 11-AM,ETHUSD,194.61,194.61,194.06,194.06,55.84,10864.05,Rise,2
10513,2018-10-30 10-AM,ETHUSD,194.09,194.61,194.09,194.61,5.13,997.5,Rise,2
10514,2018-10-30 09-AM,ETHUSD,194.67,194.67,194.05,194.09,1.08,209.46,Fall,0
10515,2018-10-30 08-AM,ETHUSD,195.08,195.08,194.52,194.67,7.43,1445.33,Rise,2
10516,2018-10-30 07-AM,ETHUSD,195.32,195.32,195.08,195.08,1.2,234.34,Rise,2
10517,2018-10-30 06-AM,ETHUSD,194.95,195.32,194.88,195.32,29.61,5778.55,Rise,2
